rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
157	HEATR5A	HEAT repeat containing 5A	5380	3	0	2	11	2	1	5	19	15	16	8.718077e-03	4.000000e-04	8.304750e-01	8.719278e-05	1.017268e-02
158	DTX1	deltex homolog 1 (Drosophila)	1895	0	0	55	97	7	5	5	114	74	82	7.426111e-01	1.000000e-05	9.999300e-01	9.513226e-05	1.102872e-02
159	XPO1	exportin 1 (CRM1 homolog, yeast)	3312	4	0	5	9	0	2	0	11	11	5	1.312639e-01	6.000000e-05	3.889200e-01	1.004303e-04	1.156970e-02
160	WRNIP1	Werner helicase interacting protein 1	2022	0	0	6	9	1	0	3	13	12	9	1.531789e-01	4.000000e-05	1	1.157786e-04	1.318100e-02
161	GSTA1	glutathione S-transferase A1	693	9	0	0	4	1	0	0	5	5	4	6.812917e-03	3.355000e-02	3.700000e-03	1.158563e-04	1.318100e-02
162	FCGBP	Fc fragment of IgG binding protein	16360	2	0	30	43	1	1	2	47	41	36	9.474220e-01	2.700000e-04	1.228000e-02	1.190619e-04	1.333383e-02
163	HEG1	HEG homolog 1 (zebrafish)	4212	4	0	7	26	1	2	1	30	28	13	3.062867e-04	1.350000e-02	9.146000e-01	1.200092e-04	1.333383e-02
164	TPTE	transmembrane phosphatase with tensin homology	1740	0	0	5	24	0	5	0	29	25	19	9.656731e-01	4.000000e-05	1.233100e-01	1.211713e-04	1.333383e-02
165	POTEH	POTE ankyrin domain family, member H	1679	43	0	1	5	0	0	0	5	4	4	9.765502e-01	3.600000e-04	2.700000e-04	1.224267e-04	1.333383e-02
166	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	8186	1	0	9	12	0	0	1	13	10	9	9.836469e-01	1.000000e-05	8.022000e-01	1.232452e-04	1.333383e-02
167	OR10C1	olfactory receptor, family 10, subfamily C, member 1	938	0	0	11	17	1	0	0	18	12	8	9.862320e-01	1.000000e-05	9.994800e-01	1.235432e-04	1.333383e-02
168	BTG1	B-cell translocation gene 1, anti-proliferative	520	0	0	113	117	9	5	14	145	81	85	9.987294e-01	1.000000e-05	1	1.249830e-04	1.333383e-02
169	NOL9	nucleolar protein 9	2155	0	0	24	27	0	1	0	28	26	20	9.995776e-01	1.000000e-05	9.999400e-01	1.250806e-04	1.333383e-02
170	IRF4	interferon regulatory factor 4	1388	0	2	26	61	2	2	1	66	32	40	9.999811e-01	1.000000e-05	7.620000e-03	1.251271e-04	1.333383e-02
171	BCL2	B-cell CLL/lymphoma 2	757	0	18	145	142	0	0	0	142	72	86	1.000000e+00	1.000000e-05	1	1.251293e-04	1.333383e-02
172	PIK3R1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)	2361	3	0	3	9	0	4	0	13	11	12	2.501692e-01	1.300000e-04	1.325100e-01	1.252072e-04	1.333383e-02
173	KIAA0319	KIAA0319	3329	4	0	2	11	0	0	0	11	10	8	1.732671e-01	2.000000e-05	9.370400e-01	1.296809e-04	1.372630e-02
174	ID3	inhibitor of DNA binding 3, dominant negative helix-loop-helix protein	368	0	0	3	23	1	2	5	31	20	22	8.714956e-04	7.600000e-03	5.166000e-01	1.303912e-04	1.372630e-02
175	SON	SON DNA binding protein	7584	7	1	7	18	1	0	6	25	21	21	4.487610e-02	1.777778e-04	9.651778e-01	1.362479e-04	1.426088e-02
176	KRTAP5-1	keratin associated protein 5-1	841	26	0	1	1	0	0	4	5	5	3	1.115266e-01	4.100000e-04	7.805000e-02	1.383357e-04	1.438888e-02
177	HIAT1	hippocampus abundant transcript 1	1517	5	0	2	5	1	0	0	6	6	5	8.010434e-02	1.100000e-04	9.375900e-01	1.390420e-04	1.438888e-02
178	TMCO4	transmembrane and coiled-coil domains 4	1957	1	0	5	1	1	0	4	6	6	3	1.640452e-01	1.500000e-04	1.960200e-01	1.420999e-04	1.462272e-02
179	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	2415	8	0	1	7	1	2	0	10	10	10	1.111105e-03	1	1.550000e-03	1.467071e-04	1.496547e-02
180	GRK4	G protein-coupled receptor kinase 4	1939	0	0	0	3	1	0	3	7	7	6	2.207475e-04	3.600000e-02	9.850000e-01	1.470647e-04	1.496547e-02
181	HDAC7	histone deacetylase 7	3076	4	0	1	19	1	0	1	21	18	20	6.937712e-04	1.110000e-02	6.996000e-01	1.550513e-04	1.562956e-02
182	NLRC5	NLR family, CARD domain containing 5	5789	8	0	6	16	5	2	3	26	24	26	8.213274e-05	2.720000e-01	2.560000e-01	1.552973e-04	1.562956e-02
183	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	688	59	0	1	8	0	0	1	9	9	7	1.216274e-03	1.220000e-02	9.590000e-01	1.986555e-04	1.988401e-02
184	RAD9A	RAD9 homolog A (S. pombe)	1218	57	0	2	5	0	0	0	5	5	3	1.531730e-01	4.300000e-04	1.697800e-01	2.020404e-04	2.011290e-02
185	PRRG2	proline rich Gla (G-carboxyglutamic acid) 2	633	4	0	0	4	0	0	0	4	4	2	1.698872e-01	3.600000e-04	1.497000e-02	2.035752e-04	2.015614e-02
186	CCDC105	coiled-coil domain containing 105	1526	62	0	1	5	0	0	7	12	12	10	2.279619e-04	4.800000e-02	8.190000e-01	2.072663e-04	2.041128e-02
187	ATN1	atrophin 1	3627	6	0	5	3	0	0	4	7	7	4	2.135346e-01	1.800000e-04	7.748000e-02	2.279202e-04	2.232521e-02
188	TMEM82	transmembrane protein 82	1052	12	0	3	3	0	0	3	6	6	3	1.899434e-01	3.000000e-05	5.328000e-01	2.866570e-04	2.792923e-02
189	SYPL2	synaptophysin-like 2	839	63	0	1	9	0	0	0	9	9	7	8.228838e-04	2.300000e-02	9.780000e-01	3.039987e-04	2.938644e-02
190	GPR176	G protein-coupled receptor 176	1556	1	0	0	4	0	0	0	4	4	2	2.641036e-01	2.300000e-04	3.169200e-01	3.048219e-04	2.938644e-02
191	KDELR3	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3	718	5	0	0	5	0	0	1	6	6	4	1.749231e-01	8.666667e-04	4.844444e-02	3.336053e-04	3.199292e-02
192	TRIM68	tripartite motif-containing 68	1482	4	0	0	4	1	1	0	6	6	5	1.189259e-02	2.591000e-01	3.200000e-03	3.396318e-04	3.240122e-02
193	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	786	1	0	0	0	0	2	1	3	3	3	1.122308e-03	5.600000e-02	2.440000e-01	4.034703e-04	3.829205e-02
194	EIF4A2	eukaryotic translation initiation factor 4A, isoform 2	1266	0	0	0	12	0	4	1	17	14	16	1.888014e-02	4.300000e-03	2.341000e-01	4.223204e-04	3.987445e-02
195	HTRA4	HtrA serine peptidase 4	1463	3	0	0	4	0	1	2	7	7	6	1.351162e-03	6.500000e-02	1.810000e-01	4.367904e-04	4.102918e-02
196	IL4R	interleukin 4 receptor	2530	39	0	4	10	1	1	0	12	12	9	2.352742e-01	1.200000e-04	7.392700e-01	4.450309e-04	4.158995e-02
197	TIAM2	T-cell lymphoma invasion and metastasis 2	5202	9	0	6	11	3	1	3	18	16	15	1.301530e-02	2.100000e-03	3.255000e-01	4.485821e-04	4.170903e-02
198	ANKRD40	ankyrin repeat domain 40	1123	5	0	0	2	0	0	3	5	5	3	1.104104e-01	3.000000e-04	9.047400e-01	4.648252e-04	4.298171e-02
199	SMG7	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)	3879	4	0	2	9	1	2	3	15	15	13	7.028015e-03	4.400000e-03	4.019000e-01	4.669629e-04	4.298171e-02
200	FNBP1	formin binding protein 1	1918	2	0	1	12	0	0	0	12	11	8	3.223871e-02	1.050000e-03	7.281500e-01	4.967410e-04	4.549403e-02
201	KIF24	kinesin family member 24	4155	0	0	1	10	0	2	3	15	15	15	1.568016e-04	1	1.560000e-01	5.220211e-04	4.727392e-02
202	C11orf35	chromosome 11 open reading frame 35	1973	17	0	2	8	0	1	0	9	9	8	6.357479e-02	3.200000e-03	1.278500e-01	5.221545e-04	4.727392e-02
203	HHEX	hematopoietically expressed homeobox	827	17	0	1	6	0	0	0	6	6	4	1.170939e-02	3.800000e-03	8.016000e-01	5.254115e-04	4.727392e-02
204	FUT6	fucosyltransferase 6 (alpha (1,3) fucosyltransferase)	1084	7	0	1	9	0	0	0	9	9	7	1.503684e-03	2.200000e-02	4.550000e-01	5.264989e-04	4.727392e-02
205	SMEK1	SMEK homolog 1, suppressor of mek1 (Dictyostelium)	2523	11	0	1	7	4	1	3	15	14	15	4.902389e-04	1.800000e-01	2.410000e-01	5.403602e-04	4.828184e-02
206	SPIB	Spi-B transcription factor (Spi-1/PU.1 related)	811	0	0	6	10	0	2	1	13	12	10	5.035222e-01	2.429000e-02	5.400000e-04	5.486613e-04	4.878558e-02
207	TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	2924	3	0	1	7	0	2	0	9	9	7	2.865316e-02	1.300000e-03	3.353500e-01	5.748787e-04	5.086982e-02
208	MAGEA1	melanoma antigen family A, 1 (directs expression of antigen MZ2-E)	934	48	0	2	4	0	0	1	5	5	3	1.150298e-01	4.600000e-04	5.346800e-01	5.965514e-04	5.240524e-02
209	INTS3	integrator complex subunit 3	3245	17	0	3	0	0	1	4	5	4	3	9.226207e-01	5.000000e-05	2.030700e-01	5.979525e-04	5.240524e-02
210	C5orf20	chromosome 5 open reading frame 20	1215	1	0	0	5	0	0	0	5	5	2	8.968304e-02	5.333333e-04	3.150000e-01	6.120681e-04	5.338691e-02
211	CSNK2A1	casein kinase 2, alpha 1 polypeptide	1220	9	0	1	8	1	1	2	12	11	12	1.091598e-04	1	2.450000e-01	6.181140e-04	5.365874e-02
212	TMEM184A	transmembrane protein 184A	1272	4	0	2	5	1	2	3	11	9	10	8.964114e-05	5.220000e-01	9.570000e-01	6.281432e-04	5.427217e-02
213	TNF	tumor necrosis factor (TNF superfamily, member 2)	1344	0	0	11	24	0	4	4	32	19	28	3.329971e-04	1.980000e-01	1.570000e-01	6.620734e-04	5.693521e-02
214	LAMC3	laminin, gamma 3	4838	11	0	5	17	0	2	1	20	19	17	1.311029e-02	2.900000e-03	6.348000e-01	6.843455e-04	5.857550e-02
215	ZNF608	zinc finger protein 608	4571	5	0	19	55	7	2	5	69	47	64	5.139533e-03	7.500000e-03	9.992000e-01	7.041933e-04	5.999400e-02
216	ABHD14B	abhydrolase domain containing 14B	645	31	0	0	3	0	0	3	6	6	4	2.456188e-02	2.200000e-03	1	7.279440e-04	6.173032e-02
217	C9orf66	chromosome 9 open reading frame 66	888	5	0	2	5	0	0	1	6	6	4	1.362013e-02	3.800000e-03	8.426000e-01	7.475760e-04	6.310300e-02
218	RPL22	ribosomal protein L22	401	43	0	0	2	0	1	3	6	6	5	4.053803e-04	1.470000e-01	6.310000e-01	7.757467e-04	6.518051e-02
219	PABPC1	poly(A) binding protein, cytoplasmic 1	1966	6	0	2	11	0	1	0	12	12	9	1.869124e-01	3.600000e-04	9.869200e-01	7.851188e-04	6.566676e-02
220	PHF6	PHD finger protein 6	1241	5	0	0	3	4	0	0	7	6	7	6.559943e-04	1	3.700000e-02	7.915233e-04	6.590151e-02
221	OR4F17	olfactory receptor, family 4, subfamily F, member 17	918	99	0	0	0	0	0	3	3	3	1	7.633544e-02	1.000000e-03	9.579300e-01	8.000239e-04	6.620741e-02
222	C7orf46	chromosome 7 open reading frame 46	923	29	0	1	4	0	0	0	4	2	2	7.658891e-01	1.000000e-04	9.713900e-01	8.024264e-04	6.620741e-02
223	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	1956	10	0	2	5	2	0	6	13	13	13	5.941762e-04	1.060000e-01	4.270000e-01	8.366952e-04	6.872532e-02
224	PTPRH	protein tyrosine phosphatase, receptor type, H	3426	5	0	2	18	0	0	1	19	18	16	1.368101e-02	4.100000e-03	5.218000e-01	8.543307e-04	6.967592e-02
225	CEBPZ	CCAAT/enhancer binding protein zeta	3428	17	0	2	12	0	0	2	14	14	12	9.467878e-04	7.000000e-02	4.500000e-01	8.570064e-04	6.967592e-02
226	SASH3	SAM and SH3 domain containing 3	1171	11	0	0	5	0	0	0	5	5	4	1.377582e-01	5.000000e-04	4.544333e-01	8.596800e-04	6.967592e-02
227	SOX4	SRY (sex determining region Y)-box 4	1425	52	0	1	6	0	0	2	8	8	7	7.637067e-04	9.300000e-02	5.940000e-01	8.652164e-04	6.981572e-02
228	ATHL1	ATH1, acid trehalase-like 1 (yeast)	2266	1	0	1	7	0	4	0	11	11	10	5.492976e-03	2.690000e-01	3.800000e-02	9.087098e-04	7.293526e-02
229	CD3G	CD3g molecule, gamma (CD3-TCR complex)	580	27	0	0	0	1	0	2	3	3	1	8.822286e-02	1.000000e-03	9.323600e-01	9.118401e-04	7.293526e-02
230	HNRNPU	heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	2530	2	0	7	9	6	0	3	18	18	18	9.304898e-05	1	1	9.567654e-04	7.619596e-02
231	ZFR2	zinc finger RNA binding protein 2	3056	6	0	5	14	1	2	0	17	17	14	9.737786e-04	7.100000e-02	9.430000e-01	9.698202e-04	7.690128e-02
232	UHRF2	ubiquitin-like, containing PHD and RING finger domains, 2	2469	7	0	1	9	2	1	1	13	11	13	6.218344e-04	1.370000e-01	6.640000e-01	1.010635e-03	7.979228e-02
233	MYO1E	myosin IE	4531	4	1	5	2	0	3	0	5	5	4	9.960996e-01	1.000000e-04	7.101700e-01	1.017441e-03	7.998482e-02
234	C1orf135	chromosome 1 open reading frame 135	1082	28	0	1	1	0	0	4	5	5	2	2.468010e-01	1.777778e-04	7.014111e-01	1.034495e-03	8.097794e-02
235	RAB5B	RAB5B, member RAS oncogene family	943	8	0	0	5	0	0	3	8	8	6	1.606364e-02	5.700000e-03	9.635000e-01	1.046851e-03	8.159649e-02
236	RAD54L2	RAD54-like 2 (S. cerevisiae)	4488	1	0	1	8	0	1	0	9	9	8	8.098452e-02	9.500000e-04	9.549000e-01	1.069526e-03	8.301066e-02
237	LTB	lymphotoxin beta (TNF superfamily, member 3)	749	0	0	17	34	4	14	3	55	42	44	4.729639e-04	1.150000e-01	9.640000e-01	1.079934e-03	8.346478e-02
238	DAND5	DAN domain family, member 5	576	43	0	1	5	0	1	0	6	6	5	7.621268e-03	6.940000e-02	1.350000e-01	1.131162e-03	8.705671e-02
239	C17orf97	chromosome 17 open reading frame 97	924	6	0	0	3	0	0	0	3	3	2	4.249469e-03	4.900000e-02	2.450000e-01	1.155718e-03	8.857445e-02
240	DDX3X	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked	2053	3	0	1	20	2	2	2	26	22	25	6.851847e-04	2.340000e-01	2.120000e-01	1.165336e-03	8.860259e-02
241	KIR3DL3	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 3	1263	6	0	1	6	0	7	0	13	13	8	7.106932e-04	2.130000e-01	1.190000e-01	1.165760e-03	8.860259e-02
242	RC3H1	ring finger and CCCH-type zinc finger domains 1	3476	0	0	0	17	1	0	0	18	16	15	2.024798e-01	5.000000e-04	1.453333e-02	1.216786e-03	9.171275e-02
243	PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	1219	103	0	0	5	0	0	0	5	5	4	1.195661e-03	8.000000e-02	5.880000e-01	1.221018e-03	9.171275e-02
244	SAAL1	serum amyloid A-like 1	1473	0	0	0	3	0	0	2	5	5	4	4.693588e-03	2.300000e-02	9.830000e-01	1.221702e-03	9.171275e-02
245	LRRC25	leucine rich repeat containing 25	922	40	0	1	5	1	0	0	6	6	4	6.898052e-02	5.600000e-03	1.779000e-01	1.240892e-03	9.277313e-02
246	TBC1D10B	TBC1 domain family, member 10B	2461	2	0	3	5	1	0	4	10	10	8	1.249472e-03	NaN	NaN	1.249472e-03	9.303485e-02
247	CORIN	corin, serine peptidase	3215	6	0	2	7	0	2	1	10	10	9	9.315966e-02	7.500000e-04	9.048000e-01	1.297026e-03	9.618471e-02
248	HEATR5B	HEAT repeat containing 5B	6356	1	0	3	9	0	3	2	14	12	13	9.945260e-02	1.050000e-03	8.509500e-01	1.331295e-03	9.832796e-02
249	ADORA3	adenosine A3 receptor	1784	16	1	0	4	2	0	1	7	6	6	5.653909e-02	2.399500e-01	9.000000e-04	1.344062e-03	9.887224e-02
250	PRAMEF22	PRAME family member 22	2910	36	0	1	9	1	0	0	10	10	6	6.006257e-02	1.900000e-03	5.774000e-01	1.419109e-03	1.039753e-01
251	KRT39	keratin 39	1502	11	0	3	4	0	0	0	4	4	2	8.521808e-01	1.000000e-04	1.057500e-01	1.425480e-03	1.040260e-01
252	PRKCB	protein kinase C, beta	2241	4	0	2	22	0	0	0	22	21	20	6.350821e-02	9.000000e-04	6.525000e-01	1.492017e-03	1.084495e-01
253	IGLL5	immunoglobulin lambda-like polypeptide 5	653	0	0	34	59	1	11	9	80	54	41	6.201499e-02	3.400000e-04	9.731400e-01	1.525877e-03	1.104723e-01
254	FCRLA	Fc receptor-like A	1169	4	0	0	5	1	1	0	7	7	6	1.774810e-03	6.800000e-02	3.440000e-01	1.556119e-03	1.122183e-01
255	EFCAB5	EF-hand calcium binding domain 5	4765	4	0	2	11	3	0	3	17	17	17	1.633730e-04	1	9.410000e-01	1.587900e-03	1.140610e-01
256	SFXN3	sideroflexin 3	1221	9	0	1	3	0	0	3	6	6	4	8.363639e-02	1.450000e-03	9.895500e-01	1.621857e-03	1.160452e-01
257	ANKRD35	ankyrin repeat domain 35	3058	0	0	17	13	6	0	0	19	18	14	8.136773e-01	1.400000e-04	4.350900e-01	1.653120e-03	1.170346e-01
258	INPP5B	inositol polyphosphate-5-phosphatase, 75kDa	2834	3	0	0	4	1	0	0	5	5	4	6.836221e-02	1.190000e-02	9.490000e-02	1.653408e-03	1.170346e-01
259	DCDC2B	doublecortin domain containing 2B	2338	14	0	1	2	1	0	4	7	7	4	9.148249e-03	1.090000e-02	9.757000e-01	1.654855e-03	1.170346e-01
260	TRAF6	TNF receptor-associated factor 6	1593	18	0	1	4	6	0	0	10	10	9	7.288423e-03	1.270000e-02	4.535000e-01	1.669274e-03	1.176003e-01
261	ACTG1	actin, gamma 1	1148	0	0	17	31	0	0	2	33	27	26	6.357631e-01	1.666667e-04	6.810556e-01	1.702718e-03	1.194969e-01
262	MUC4	mucin 4, cell surface associated	6352	11	0	3	22	1	2	3	28	25	27	6.649686e-04	3.010000e-01	2.330000e-01	1.716630e-03	1.199224e-01
263	HRNR	hornerin	8561	32	0	8	30	5	0	1	36	28	33	2.128802e-02	5.200000e-03	8.266000e-01	1.721876e-03	1.199224e-01
264	VEZF1	vascular endothelial zinc finger 1	1586	23	0	2	3	1	0	5	9	9	6	9.536510e-02	1.150000e-03	9.267000e-01	1.742348e-03	1.208886e-01
265	HEATR7B2	HEAT repeat family member 7B2	4924	1	0	6	17	0	3	5	25	24	20	2.445290e-01	4.750000e-04	6.095000e-01	1.761317e-03	1.217435e-01
266	RFXAP	regulatory factor X-associated protein	827	27	0	0	4	3	0	0	7	6	6	5.931373e-04	2.760000e-01	8.990000e-01	1.780706e-03	1.226210e-01
267	RGS20	regulator of G-protein signaling 20	1260	6	0	0	4	0	1	0	5	5	5	3.893930e-03	4.000000e-02	9.680000e-01	1.858197e-03	1.274779e-01
268	HSPA1L	heat shock 70kDa protein 1-like	2446	12	0	0	8	1	0	1	10	10	9	1.514611e-03	1.180000e-01	5.900000e-01	1.889924e-03	1.291707e-01
269	CTSO	cathepsin O	996	7	0	0	6	2	1	1	10	10	10	2.496557e-03	1.710000e-01	1.870000e-01	1.901093e-03	1.294510e-01
270	BEST3	bestrophin 3	2043	1	0	0	9	0	0	1	10	10	8	1.550660e-01	1.100000e-02	1.450000e-02	1.916939e-03	1.300465e-01
271	C3orf33	chromosome 3 open reading frame 33	772	17	0	0	7	1	0	1	9	9	9	2.052083e-04	1	8.470000e-01	1.947731e-03	1.316479e-01
272	ZNF696	zinc finger protein 696	1133	24	0	1	8	1	0	0	9	9	9	4.274991e-04	1	3.600000e-01	2.012857e-03	1.355496e-01
273	HCN1	hyperpolarization activated cyclic nucleotide-gated potassium channel 1	2703	0	0	12	17	1	0	1	19	19	14	9.974133e-01	3.000000e-05	9.703700e-01	2.068021e-03	1.387544e-01
274	CIITA	class II, major histocompatibility complex, transactivator	3469	5	0	5	27	1	2	5	35	29	34	3.628792e-03	2.070000e-01	6.700000e-02	2.114742e-03	1.413713e-01
275	IQSEC1	IQ motif and Sec7 domain 1	3514	0	0	11	6	0	1	0	7	7	5	9.955969e-01	1.600000e-04	9.195700e-01	2.148323e-03	1.428056e-01
276	HNRNPD	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	1100	2	0	2	4	3	0	2	9	9	8	1.147005e-03	1.660000e-01	9.990000e-01	2.151790e-03	1.428056e-01
277	RBM16	RNA binding motif protein 16	3892	5	0	2	7	0	1	1	9	9	7	3.841801e-01	3.600000e-04	9.893000e-01	2.161065e-03	1.429033e-01
278	C16orf68	chromosome 16 open reading frame 68	1253	0	0	1	4	0	0	0	4	4	2	6.915846e-01	2.142857e-04	8.233714e-01	2.216303e-03	1.459478e-01
279	POLG	polymerase (DNA directed), gamma	3810	13	0	6	8	0	1	0	9	8	7	6.344588e-01	5.750000e-04	3.620250e-01	2.223041e-03	1.459478e-01
280	F5	coagulation factor V (proaccelerin, labile factor)	6771	3	0	11	19	2	0	1	22	21	19	5.693252e-01	3.200000e-04	7.519400e-01	2.233005e-03	1.460784e-01
281	CXCL11	chemokine (C-X-C motif) ligand 11	299	2	0	1	2	2	0	0	4	4	3	2.391710e-03	6.900000e-02	6.810000e-01	2.293180e-03	1.494132e-01
282	KAT2B	K(lysine) acetyltransferase 2B	2567	14	0	1	6	1	2	1	10	10	9	3.433372e-02	5.000000e-03	9.423000e-01	2.300297e-03	1.494132e-01
283	IL13RA1	interleukin 13 receptor, alpha 1	1326	0	0	3	5	0	0	0	5	5	3	9.932202e-01	1.200000e-04	9.093300e-01	2.309449e-03	1.494776e-01
284	ZNF114	zinc finger protein 114	1266	5	0	0	8	0	0	1	9	9	8	1.459071e-03	1.370000e-01	9.090000e-01	2.343567e-03	1.511518e-01
285	SLC22A16	solute carrier family 22 (organic cation/carnitine transporter), member 16	1764	1	0	1	8	0	0	0	8	8	6	4.542141e-01	1.733333e-03	8.310000e-02	2.384681e-03	1.532638e-01
286	RNMTL1	RNA methyltransferase like 1	1335	5	1	1	5	0	0	0	5	3	3	9.591362e-01	1.300000e-04	9.108100e-01	2.397724e-03	1.535633e-01
287	ANKRD34B	ankyrin repeat domain 34B	1549	4	0	3	4	1	0	0	5	5	5	2.615018e-04	1	9.800000e-01	2.418649e-03	1.543637e-01
288	CALR	calreticulin	1288	2	0	0	5	1	0	2	8	8	8	2.682159e-04	1	8.420000e-01	2.473948e-03	1.573448e-01
289	TMBIM4	transmembrane BAX inhibitor motif containing 4	743	20	0	0	3	1	2	0	6	6	5	2.564518e-03	9.400000e-02	7.770000e-01	2.524762e-03	1.599568e-01
290	MAP1D	methionyl aminopeptidase type 1D (mitochondrial)	1046	152	0	1	6	0	0	0	6	6	6	3.671266e-02	1	2.500000e-03	2.532481e-03	1.599568e-01
291	AAGAB	alpha- and gamma-adaptin binding protein	1000	48	0	0	7	0	0	0	7	5	6	8.564260e-02	1.500000e-03	9.557000e-01	2.592028e-03	1.631552e-01
292	HMHA1	histocompatibility (minor) HA-1	3500	2	0	5	8	0	0	0	8	8	6	7.972807e-01	3.280000e-03	2.442000e-02	2.627952e-03	1.648500e-01
293	LARP4	La ribonucleoprotein domain family, member 4	2237	59	0	2	2	0	3	0	5	5	5	1.945003e-01	2.450000e-02	1.810000e-02	2.666486e-03	1.666963e-01
294	P2RX6	purinergic receptor P2X, ligand-gated ion channel, 6	1372	9	0	0	3	1	0	2	6	6	5	6.547634e-03	5.700000e-02	1.380000e-01	2.690020e-03	1.675956e-01
295	CTSE	cathepsin E	1266	1	0	0	11	1	0	0	12	10	9	4.135045e-01	6.833333e-04	8.418333e-02	2.703847e-03	1.678860e-01
296	NEK5	NIMA (never in mitosis gene a)-related kinase 5	2207	6	0	0	11	0	1	1	13	13	13	1.124236e-03	1	1.470000e-01	2.762244e-03	1.709325e-01
297	UGT1A1	UDP glucuronosyltransferase 1 family, polypeptide A1	1620	3	0	4	6	3	0	0	9	9	8	2.060279e-02	3.814000e-01	1.360000e-02	2.773398e-03	1.710449e-01
298	WDFY1	WD repeat and FYVE domain containing 1	1279	4	0	0	4	0	1	1	6	6	5	3.548036e-03	2.300000e-01	1.460000e-01	2.861075e-03	1.758601e-01
299	EIF4A1	eukaryotic translation initiation factor 4A, isoform 1	1654	18	0	1	8	0	2	0	10	10	10	7.722170e-04	1	2.930000e-01	2.880235e-03	1.764457e-01
300	ADAMTSL4	ADAMTS-like 4	3368	2	0	3	11	1	1	2	15	15	15	3.294590e-04	1	9.750000e-01	2.971081e-03	1.814043e-01
301	PDCD7	programmed cell death 7	1476	4	0	1	6	0	0	0	6	6	4	9.776844e-02	1.900000e-03	9.981000e-01	2.994750e-03	1.822420e-01
302	NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa	581	25	0	0	3	0	0	0	3	3	3	2.096796e-01	9.865000e-02	1.300000e-03	3.019361e-03	1.831312e-01
303	HPS5	Hermansky-Pudlak syndrome 5	3478	2	0	1	9	0	0	0	9	9	8	4.220749e-01	4.777778e-04	9.636667e-02	3.074189e-03	1.858413e-01
304	ZFP106	zinc finger protein 106 homolog (mouse)	5724	9	0	7	11	0	1	1	13	12	11	8.217693e-01	4.250000e-04	5.124000e-01	3.129199e-03	1.885445e-01
305	C1QTNF5	C1q and tumor necrosis factor related protein 5	2165	3	1	1	3	0	0	0	3	3	1	3.551279e-01	1.000000e-03	9.933500e-01	3.175920e-03	1.907322e-01
306	PELP1	proline, glutamate and leucine rich protein 1	3459	25	0	4	6	0	0	1	7	7	5	7.573080e-01	4.500000e-04	3.214250e-01	3.212376e-03	1.922912e-01
307	ARID1B	AT rich interactive domain 1B (SWI1-like)	6826	0	0	23	27	5	2	4	38	32	34	8.347270e-01	1.777778e-04	9.998222e-01	3.374712e-03	2.013505e-01
308	RNF186	ring finger protein 186	684	8	0	0	3	1	0	0	4	4	4	3.828137e-04	1	9.660000e-01	3.394778e-03	2.018901e-01
309	AHCTF1	AT hook containing transcription factor 1	6970	0	0	2	10	2	2	1	15	15	14	1.099764e-02	5.200000e-02	3.480000e-01	3.411323e-03	2.022175e-01
310	WDHD1	WD repeat and HMG-box DNA binding protein 1	3490	18	0	1	8	3	1	0	12	12	12	7.157557e-04	1	3.180000e-01	3.451934e-03	2.039647e-01
311	RARA	retinoic acid receptor, alpha	1582	7	0	0	11	1	0	0	12	12	11	3.107649e-03	5.820000e-01	4.000000e-02	3.487891e-03	2.054267e-01
312	NQO2	NAD(P)H dehydrogenase, quinone 2	720	65	0	1	2	0	3	0	5	5	3	5.120299e-02	7.800000e-03	9.712000e-01	3.524793e-03	2.058854e-01
313	ABR	active BCR-related gene	2807	7	0	4	5	1	0	0	6	6	5	7.054000e-01	2.173333e-02	6.300000e-03	3.527480e-03	2.058854e-01
314	MTMR1	myotubularin related protein 1	2058	6	0	0	8	1	0	1	10	10	10	1.068716e-03	1	1.870000e-01	3.535631e-03	2.058854e-01
315	CHST7	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7	1465	58	0	0	5	0	0	1	6	6	6	4.014090e-04	1	9.640000e-01	3.540640e-03	2.058854e-01
316	DDX10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	2698	2	0	1	6	1	1	2	10	9	9	1.186957e-01	1.700000e-03	9.952500e-01	3.557498e-03	2.062111e-01
