gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
TIAM2	T-cell lymphoma invasion and metastasis 2	5389	6	0	9	19	5	1	4	29	23	24	4.595378e-02	8.000000e-05	2.179500e-01	4.589165e-02	2.138418e-01	9.898162e-01	4.968009e-05	7.106600e-03
KAT6B	K(lysine) acetyltransferase 6B	6282	1	0	7	12	1	0	9	22	20	17	3.819165e-01	1.000000e-05	5.433600e-01	9.862333e-12	5.384287e-01	3.311966e-01	5.146507e-05	7.304421e-03
HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 (H)	1547	1	6	3	7	0	7	0	14	14	9	3.869969e-01	1.170000e-03	3.150000e-03	3.552714e-13	2.800928e-03	9.811288e-01	5.209854e-05	7.337010e-03
PIM2	pim-2 oncogene	956	0	12	19	34	1	3	3	41	33	29	4.392634e-01	1.000000e-05	1.401200e-01	5.770573e-03	1.349916e-01	3.105491e-01	5.857833e-05	8.186096e-03
ARID5B	AT rich interactive domain 5B (MRF1-like)	3609	0	0	13	23	3	4	0	30	26	28	4.625774e-01	1.000000e-05	1.764000e-02	8.617420e-02	1.608720e-02	8.764903e-01	6.144817e-05	8.521594e-03
RRAGC	Ras-related GTP binding C	1224	14	0	3	11	0	2	1	14	12	12	4.487751e-03	1.050000e-03	4.973500e-01	5.248688e-02	4.906898e-01	5.523249e-01	6.250826e-05	8.602936e-03
SIN3A	SIN3 homolog A, transcription regulator (yeast)	4001	10	2	4	19	3	1	2	25	23	23	3.270563e-03	1.580000e-02	8.400000e-03	9.557065e-05	8.183174e-03	7.732618e-01	6.886782e-05	9.406931e-03
SLAMF6	SLAM family member 6	1027	0	0	0	6	2	4	1	13	10	12	1.199539e-04	2.360000e-01	8.400000e-02	1	8.633486e-02	1.991811e-01	7.811479e-05	1.059038e-02
COQ7	coenzyme Q7 homolog, ubiquinone (yeast)	680	2	0	0	2	0	0	4	6	6	4	4.880338e-03	8.500000e-04	9.272000e-01	4.236002e-05	9.274060e-01	6.979533e-01	7.934913e-05	1.067804e-02
S1PR2	sphingosine-1-phosphate receptor 2	1062	8	0	3	25	0	0	1	26	20	26	2.861326e-05	1	7.500000e-02	1	7.917902e-02	3.336841e-01	8.133864e-05	1.086529e-02
FOXO1	forkhead box O1	1972	0	1	12	52	3	0	1	56	42	38	6.503114e-01	1.000000e-05	7.281600e-01	2.893607e-03	7.191084e-01	1.871690e-03	8.417130e-05	1.116161e-02
OSBPL10	oxysterol binding protein-like 10	2339	0	2	40	88	3	13	3	107	74	53	6.744571e-01	1.000000e-05	9.997600e-01	1.000000e-16	9.997101e-01	1.294701e-02	8.705065e-05	1.142464e-02
TUBGCP5	tubulin, gamma complex associated protein 5	3208	7	2	5	19	2	0	1	22	22	14	6.774977e-01	1.000000e-05	1.086000e-02	1.000000e-16	1.001250e-02	1.559764e-01	8.741262e-05	1.142464e-02
OLIG1	oligodendrocyte transcription factor 1	816	3	0	1	5	0	0	4	9	9	4	6.964407e-01	1.000000e-05	8.310700e-01	2.274100e-07	8.306022e-01	3.687476e-03	8.966464e-05	1.163286e-02
TBC1D12	TBC1 domain family, member 12	2376	0	0	6	7	0	0	8	15	14	9	7.016787e-01	1.000000e-05	1	1.000000e-16	1.000000e+00	4.249844e-01	9.028644e-05	1.163286e-02
STK33	serine/threonine kinase 33	1589	4	2	2	10	0	0	6	16	16	12	3.035430e-03	1.600000e-03	6.986000e-01	6.744330e-10	6.972611e-01	5.842638e-01	9.346471e-05	1.195756e-02
NARS2	asparaginyl-tRNA synthetase 2, mitochondrial (putative)	1486	37	0	3	6	0	0	0	6	6	4	3.699967e-01	3.500000e-04	3.155000e-02	8.995005e-06	3.235626e-02	7.717270e-01	9.482304e-05	1.204650e-02
ACTG1	actin, gamma 1	1148	0	7	22	47	0	1	2	50	41	36	8.121606e-01	1.000000e-05	2.683200e-01	9.606538e-12	2.509273e-01	3.552919e-01	1.033148e-04	1.301895e-02
KRTAP5-1	keratin associated protein 5-1	837	9	0	1	1	0	0	4	5	5	3	1.167495e-01	3.400000e-04	6.061000e-02	1.411345e-05	6.118381e-02	1.308995e-01	1.039108e-04	1.301895e-02
HIST1H2BC	histone cluster 1, H2bc	387	0	6	23	45	3	0	0	48	37	35	1.724997e-04	3.200000e-02	5.820000e-01	1.080291e-03	5.538312e-01	9.133576e-01	1.071864e-04	1.333737e-02
CTDP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	2934	1	0	6	9	0	1	9	19	19	11	4.190113e-02	1.200000e-04	8.853400e-01	1.000000e-16	8.833943e-01	4.901605e-03	1.160976e-04	1.434793e-02
ABHD14B	abhydrolase domain containing 14B	816	8	0	0	4	0	0	4	8	8	5	1.175945e-03	5.700000e-03	1	1.255426e-07	9.999852e-01	4.280626e-01	1.182906e-04	1.452018e-02
CTSE	cathepsin E	1281	3	0	0	12	1	0	0	13	11	10	1.377089e-03	1.010000e-02	3.473000e-01	9.945857e-05	3.524372e-01	8.952401e-01	1.225632e-04	1.478543e-02
HIST1H2BD	histone cluster 1, H2bd	385	0	0	17	10	0	0	1	11	11	10	9.796035e-01	1.904000e-02	1.000000e-05	1.111764e-01	9.467075e-07	7.081628e-01	1.227789e-04	1.478543e-02
FNBP1	formin binding protein 1	2014	0	0	1	14	0	0	0	14	13	9	4.085809e-02	1.400000e-04	4.652800e-01	7.105427e-14	4.568750e-01	7.260830e-03	1.228932e-04	1.478543e-02
IRF4	interferon regulatory factor 4	1384	0	7	29	65	2	2	1	70	36	42	9.929363e-01	2.900000e-04	2.530000e-03	9.969903e-08	2.139515e-03	9.979693e-01	1.243158e-04	1.485383e-02
FCGBP	Fc fragment of IgG binding protein	16358	5	1	39	50	1	1	2	54	48	43	9.997192e-01	4.000000e-04	1.050000e-02	5.684342e-14	9.537463e-03	9.767588e-01	1.250969e-04	1.485383e-02
DEPDC1B	DEP domain containing 1B	1630	10	1	3	11	0	1	0	12	12	10	2.192931e-01	1.100000e-04	3.361800e-01	8.205735e-05	3.342526e-01	2.378960e-01	1.361901e-04	1.606601e-02
SMG7	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)	3997	1	0	2	9	1	2	3	15	15	13	6.615219e-03	1.350000e-03	4.296000e-01	2.830267e-05	4.203772e-01	5.364943e-01	1.393983e-04	1.633838e-02
P2RY8	purinergic receptor P2Y, G-protein coupled, 8	2160	2	0	7	66	3	0	3	72	54	63	7.263407e-04	1.750000e-01	9.100000e-03	5.173653e-03	8.262018e-03	1.981491e-08	1.535439e-04	1.788098e-02
LYN	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog	1587	0	8	1	10	2	5	8	25	23	22	5.937330e-04	1.380000e-02	6.561000e-01	1.480088e-01	6.514618e-01	3.056904e-01	1.579518e-04	1.827713e-02
TRAF6	TNF receptor-associated factor 6	1589	6	0	1	4	7	0	0	11	11	9	4.550070e-03	2.300000e-03	1.289000e-01	3.401035e-02	1.313730e-01	8.876807e-01	1.716459e-04	1.973602e-02
KDELR3	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3	718	107	0	1	5	0	0	1	6	6	4	2.167114e-02	9.000000e-04	4.670000e-02	2.055666e-02	4.775218e-02	5.156577e-01	1.774755e-04	2.027797e-02
PIK3R1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)	2381	24	4	3	13	0	4	1	18	16	16	2.172363e-01	4.600000e-04	9.013000e-02	4.909319e-02	8.597510e-02	9.008080e-01	1.839046e-04	2.088122e-02
ZYX	zyxin	1751	20	0	4	8	0	0	1	9	9	7	2.295297e-01	6.000000e-05	1.446000e-01	1.585023e-02	1.441067e-01	2.119716e-02	1.934273e-04	2.182605e-02
BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	2624	2	6	8	25	8	0	0	33	29	23	1.296519e-01	1.000000e-04	2.505000e-02	3.751666e-12	2.298131e-02	4.820023e-02	2.021032e-04	2.266425e-02
NPAT	nuclear protein, ataxia-telangiectasia locus	4352	0	0	0	10	0	0	1	11	11	9	1.748272e-02	6.400000e-04	2.186000e-01	1.255692e-02	2.183464e-01	3.631535e-01	2.128203e-04	2.371968e-02
TMC1	transmembrane channel-like 1	2359	0	0	3	16	1	2	1	20	20	18	1.161416e-02	1.000000e-03	8.483000e-01	2.030522e-04	8.477479e-01	9.917396e-01	2.146738e-04	2.378036e-02
SON	SON DNA binding protein	7674	11	3	7	24	2	0	8	34	29	30	6.805950e-02	1.600000e-04	9.432500e-01	3.390710e-11	9.413190e-01	1.997424e-01	2.335510e-04	2.560953e-02
HIST1H2AG	histone cluster 1, H2ag	393	0	2	19	23	1	0	5	29	28	23	7.192450e-03	9.500000e-04	9.703500e-01	3.117542e-04	9.699797e-01	8.376032e-01	2.340057e-04	2.560953e-02
CLEC2D	C-type lectin domain family 2, member D	678	2	0	0	5	1	2	2	10	9	8	3.341697e-03	1.350000e-02	1.371000e-01	5.162624e-02	1.355602e-01	3.066770e-01	2.369385e-04	2.573589e-02
HLA-DRA	major histocompatibility complex, class II, DR alpha	780	17	1	1	9	0	2	0	11	9	10	3.010702e-04	1.070000e-01	2.640000e-01	1	2.622075e-01	7.643025e-01	2.382526e-04	2.573589e-02
CTSS	cathepsin S	1023	21	0	1	4	0	3	1	8	8	7	2.668263e-04	1.350000e-01	3.010000e-01	2.703849e-02	2.960638e-01	9.538439e-01	2.394102e-04	2.573589e-02
EAPP	E2F-associated phosphoprotein	878	18	0	0	6	0	1	1	8	7	8	2.738503e-03	1	1.250000e-03	1	1.160934e-03	5.657928e-01	2.466473e-04	2.635789e-02
SIRT5	sirtuin (silent mating type information regulation 2 homolog) 5 (S. cerevisiae)	1006	0	0	1	10	1	0	1	12	12	9	9.728622e-03	1.800000e-03	8.692000e-01	2.133765e-04	8.686268e-01	9.778084e-01	2.515273e-04	2.672220e-02
UVRAG	UV radiation resistance associated gene	2223	10	1	1	6	0	0	3	9	8	6	4.394165e-01	3.900000e-04	9.152000e-02	1.249705e-02	9.292695e-02	1.123102e-01	2.576254e-04	2.721093e-02
AMTN	amelotin	658	13	0	1	3	0	0	3	6	6	4	1.189876e-01	3.755556e-03	2.803333e-02	4.548170e-05	2.773689e-02	6.200746e-01	2.630321e-04	2.758729e-02
NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	586	11	0	0	5	0	0	0	5	5	4	4.011089e-02	3.946667e-02	1.133333e-03	1.696317e-02	8.733807e-04	8.418030e-01	2.657499e-04	2.758729e-02
TESPA1	thymocyte expressed, positive selection associated 1	1600	35	1	0	7	0	0	0	7	7	5	4.547447e-01	1.610000e-03	3.654000e-02	1.304060e-02	3.544733e-02	1.456560e-01	2.658325e-04	2.758729e-02
PRRG2	proline rich Gla (G-carboxyglutamic acid) 2	629	4	0	0	4	0	0	0	4	4	2	2.287105e-01	6.000000e-04	5.100000e-04	9.451244e-03	5.752912e-04	9.928704e-03	2.672628e-04	2.758729e-02
INO80	INO80 homolog (S. cerevisiae)	4807	16	7	4	21	7	2	1	31	30	29	7.408274e-05	2.270000e-01	6.110000e-01	8.661990e-02	6.129030e-01	6.297380e-01	2.753857e-04	2.826516e-02
SLC27A6	solute carrier family 27 (fatty acid transporter), member 6	1896	2	1	4	5	0	1	7	13	13	8	2.776430e-01	2.200000e-04	3.270600e-01	7.105427e-14	3.290094e-01	3.001397e-02	3.190607e-04	3.248939e-02
ANKRD35	ankyrin repeat domain 35	3054	1	3	18	18	6	0	0	24	23	17	9.288396e-01	2.000000e-05	2.322100e-01	4.263256e-13	2.264515e-01	2.550853e-01	3.201190e-04	3.248939e-02
PRPS1	phosphoribosyl pyrophosphate synthetase 1	1088	15	0	0	6	0	0	0	6	6	4	1.149122e-01	6.750000e-04	1.637500e-03	1.689163e-05	1.551097e-03	2.066760e-03	3.441416e-04	3.473344e-02
GBP5	guanylate binding protein 5	1797	7	0	2	8	0	1	1	10	10	8	6.198297e-01	1.200000e-04	3.427900e-01	2.471951e-02	3.446198e-01	5.223335e-01	3.527388e-04	3.540445e-02
ZNF608	zinc finger protein 608	4571	0	3	28	61	9	2	9	81	57	75	2.896325e-03	7.700000e-03	9.993000e-01	2.955215e-01	9.988799e-01	7.142237e-01	3.617391e-04	3.610832e-02
AZU1	azurocidin 1 (cationic antimicrobial protein 37)	772	2	0	1	2	0	0	3	5	5	3	2.857634e-02	1.750000e-03	4.798000e-01	1.657436e-05	4.854984e-01	9.812218e-01	3.721110e-04	3.694066e-02
MSL2	male-specific lethal 2 homolog (Drosophila)	1738	2	0	5	7	2	0	6	15	15	11	3.128093e-02	7.500000e-04	8.195000e-01	3.245617e-10	8.150338e-01	7.249128e-01	3.880372e-04	3.831235e-02
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	864	8	0	1	9	0	0	1	10	10	8	2.381009e-03	1.260000e-02	9.425000e-01	1.575837e-04	9.439684e-01	4.349593e-01	4.038732e-04	3.966035e-02
SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	1952	10	0	2	6	3	0	8	17	17	16	1.890196e-04	1.830000e-01	4.460000e-01	1	4.305241e-01	5.479399e-01	4.208397e-04	4.110427e-02
SYPL2	synaptophysin-like 2	839	31	0	1	13	0	0	0	13	13	10	4.863102e-04	4.700000e-02	9.960000e-01	1.183349e-06	9.878037e-01	1.363360e-01	4.240709e-04	4.119838e-02
SRSF7	serine/arginine-rich splicing factor 7	745	6	0	2	9	0	2	0	11	10	9	7.465829e-03	1.170000e-02	8.700000e-02	2.124022e-04	8.742541e-02	7.672188e-01	4.331217e-04	4.185384e-02
HNF1B	HNF1 homeobox B	1798	9	1	1	15	1	1	1	18	16	17	6.996013e-04	2.360000e-01	5.300000e-02	6.460318e-02	5.557679e-02	1.081377e-01	4.438223e-04	4.266095e-02
XPO1	exportin 1 (CRM1 homolog, yeast)	3312	4	4	5	14	0	2	0	16	16	6	1.851351e-01	1.100000e-04	6.207900e-01	1.000000e-16	6.110246e-01	8.646698e-01	4.524482e-04	4.326119e-02
TDRD6	tudor domain containing 6	6303	14	1	16	30	2	0	2	34	27	29	8.357389e-01	1.000000e-05	8.191300e-01	7.332123e-05	8.150493e-01	8.782056e-01	4.631217e-04	4.404990e-02
GGT6	gamma-glutamyltransferase 6	1512	4	0	0	8	0	1	0	9	7	4	5.096861e-02	4.250000e-04	7.267750e-01	1.519881e-05	7.293026e-01	9.999229e-01	4.785849e-04	4.528360e-02
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	3225	3	0	1	12	0	0	2	14	14	13	7.957932e-02	8.033333e-03	2.583333e-02	2.782695e-02	2.540861e-02	1.607710e-01	4.963484e-04	4.672104e-02
MAS1	MAS1 oncogene	978	5	0	2	13	0	0	0	13	13	12	1.871562e-03	4.134000e-01	9.000000e-03	7.667031e-02	9.015316e-03	8.834083e-01	5.114030e-04	4.789000e-02
IRF2BP2	interferon regulatory factor 2 binding protein 2	1768	0	0	18	51	4	0	32	87	66	59	3.035909e-03	7.500000e-03	1	5.684342e-14	1	7.888904e-04	5.159359e-04	4.806671e-02
TMCO4	transmembrane and coiled-coil domains 4	2042	1	2	6	2	1	0	4	7	7	4	7.138471e-01	3.500000e-04	5.596000e-02	4.075723e-09	5.555092e-02	9.271828e-01	5.448703e-04	5.050336e-02
ACTN1	actinin, alpha 1	2958	1	2	6	12	2	0	0	14	13	11	4.661858e-01	8.300000e-04	3.730000e-02	3.251571e-05	3.544099e-02	8.125287e-01	5.578390e-04	5.144295e-02
NANOG	Nanog homeobox	930	0	0	0	4	1	0	1	6	5	4	4.532484e-02	8.333333e-04	8.233667e-01	1.066658e-02	8.223078e-01	6.919763e-01	6.032760e-04	5.535210e-02
TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	2483	6	1	1	9	0	3	0	12	12	10	1.762251e-02	2.200000e-03	4.806000e-01	2.620805e-02	4.799957e-01	4.285250e-01	6.424584e-04	5.842506e-02
TTN	titin	115877	2	41	106	266	10	4	9	289	177	279	9.998798e-01	6.000000e-05	5.471500e-01	1.258294e-01	5.263543e-01	9.457084e-01	6.431998e-04	5.842506e-02
RBP4	retinol binding protein 4, plasma	675	2	0	3	5	0	1	0	6	6	4	1.775135e-01	2.500000e-04	9.611333e-01	4.298330e-05	9.619450e-01	8.178833e-03	6.639360e-04	6.000859e-02
GSTA1	glutathione S-transferase A1	689	16	0	0	4	1	0	0	5	5	4	1.209218e-01	3.766667e-02	3.300000e-03	1.435729e-02	3.095072e-03	7.511499e-01	6.867698e-04	6.176509e-02
TIMM44	translocase of inner mitochondrial membrane 44 homolog (yeast)	1407	0	5	0	9	0	0	0	9	9	7	4.641382e-01	3.000000e-05	9.739200e-01	2.524118e-02	9.736601e-01	9.966621e-01	6.914739e-04	6.188180e-02
HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	797	34	0	2	8	0	0	0	8	8	6	1.274748e-02	2.760000e-02	4.950000e-02	8.730760e-05	4.952426e-02	9.993910e-01	7.285492e-04	6.468605e-02
CD3G	CD3g molecule, gamma (CD3-TCR complex)	569	3	0	0	0	1	0	2	3	3	1	6.901363e-02	1.000000e-03	9.286100e-01	3.045725e-06	9.292132e-01	3.690233e-01	7.302474e-04	6.468605e-02
CIITA	class II, major histocompatibility complex, transactivator	3511	6	2	6	33	1	2	5	41	34	40	4.685961e-04	1	6.000000e-02	1	5.311095e-02	4.250502e-01	7.334908e-04	6.468605e-02
NOL9	nucleolar protein 9	2153	0	6	27	30	0	1	0	31	29	23	1.000000e+00	1.000000e-05	9.996400e-01	7.780761e-04	9.996354e-01	1.461731e-01	7.396911e-04	6.491772e-02
GRK4	G protein-coupled receptor kinase 4	2152	1	0	1	4	1	0	4	9	9	7	6.567892e-02	1.050000e-03	9.315000e-01	1.799989e-05	9.318395e-01	8.329593e-02	8.234884e-04	7.192459e-02
OR10C1	olfactory receptor, family 10, subfamily C, member 1	939	0	2	13	22	1	0	0	23	15	9	9.983509e-01	2.000000e-05	9.887500e-01	1.612663e-06	9.890444e-01	9.999999e-01	8.334341e-04	7.244496e-02
AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	12013	0	2	11	37	3	0	3	43	40	40	5.312022e-01	1.100000e-04	7.462400e-01	6.823480e-05	7.394617e-01	7.428757e-01	9.312480e-04	8.022480e-02
INTS3	integrator complex subunit 3	3439	11	0	3	0	0	1	4	5	4	3	9.036024e-01	1.000000e-04	1.238400e-01	3.373583e-07	1.231674e-01	1.294080e-01	9.317682e-04	8.022480e-02
NFATC4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	3148	29	0	5	5	1	0	6	12	12	7	1.583299e-01	2.142857e-04	6.773714e-01	2.842171e-14	6.765161e-01	2.264896e-01	9.538603e-04	8.173953e-02
PCDHGA11	protocadherin gamma subfamily A, 11	2820	25	0	7	11	0	0	0	11	11	8	6.753746e-01	7.000000e-05	9.402700e-01	2.064573e-05	9.404943e-01	4.516510e-01	9.707091e-04	8.279283e-02
ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	2500	2	1	2	7	1	2	0	10	10	10	3.405611e-02	1	2.142857e-04	1	2.375189e-04	7.012923e-01	9.781620e-04	8.303864e-02
POTEH	POTE ankyrin domain family, member H	1676	13	0	1	5	0	0	0	5	4	4	9.628451e-01	1.000000e-04	1.300000e-04	3.571780e-03	4.795913e-05	9.992629e-01	9.867432e-04	8.327708e-02
GPR126	G protein-coupled receptor 126	3899	5	4	5	20	1	0	1	22	21	16	6.443449e-01	6.000000e-05	9.903800e-01	8.742518e-11	9.905606e-01	9.998836e-01	9.901386e-04	8.327708e-02
TMEM82	transmembrane protein 82	1052	8	1	3	4	0	0	3	7	7	4	2.906498e-01	3.250000e-04	4.570625e-01	3.129719e-05	4.601927e-01	8.713922e-02	1.003464e-03	8.400887e-02
C5orf20	chromosome 5 open reading frame 20	735	11	0	1	5	0	0	0	5	5	2	7.803606e-02	5.666667e-04	3.385667e-01	1.237560e-08	3.411976e-01	9.997611e-01	1.010396e-03	8.420119e-02
MMP1	matrix metallopeptidase 1 (interstitial collagenase)	1446	11	0	1	8	0	0	1	9	9	8	2.305760e-02	1.030000e-01	1.850000e-02	2.456938e-02	1.844806e-02	2.193933e-01	1.055588e-03	8.756560e-02
METAP1D	methionyl aminopeptidase type 1D (mitochondrial)	1044	2	1	1	7	0	0	0	7	7	7	5.519631e-02	1	2.444444e-04	1	3.243444e-04	9.540622e-01	1.110642e-03	9.124187e-02
EIF4A1	eukaryotic translation initiation factor 4A, isoform 1	1405	4	1	1	9	2	2	0	13	13	13	7.754808e-04	1	4.300000e-02	1	5.321581e-02	9.556038e-01	1.113731e-03	9.124187e-02
SLC27A3	solute carrier family 27 (fatty acid transporter), member 3	2472	23	0	4	11	0	2	0	13	12	12	3.556941e-01	1.470100e-01	6.100000e-04	2.634404e-02	7.001481e-04	1.143390e-01	1.115070e-03	9.124187e-02
HIAT1	hippocampus abundant transcript 1	1517	43	1	2	6	1	0	0	7	7	6	2.674620e-01	2.142857e-04	9.477000e-01	1.373127e-02	9.477330e-01	9.423255e-01	1.119994e-03	9.124187e-02
ARHGAP30	Rho GTPase activating protein 30	3350	0	0	1	14	0	0	1	15	13	13	3.043758e-02	2.700000e-03	4.487000e-01	2.301576e-02	4.464742e-01	8.317993e-01	1.136495e-03	9.217278e-02
PABPC1	poly(A) binding protein, cytoplasmic 1	1966	2	1	2	12	0	1	0	13	13	9	5.569248e-02	1.300000e-03	9.894500e-01	9.360587e-08	9.901241e-01	7.214165e-01	1.175826e-03	9.476136e-02
SPIB	Spi-B transcription factor (Spi-1/PU.1 related)	809	0	2	6	11	0	2	1	14	13	11	9.778085e-01	9.725000e-02	2.000000e-05	4.286853e-04	3.670692e-05	1.175859e-01	1.179291e-03	9.476136e-02
BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	2540	5	0	3	9	0	0	0	9	8	7	6.239866e-01	2.111111e-04	2.400556e-01	1.096524e-02	2.408201e-01	9.846535e-01	1.184061e-03	9.476136e-02
IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	2885	37	2	4	11	0	1	0	12	12	9	3.978410e-01	6.800000e-04	2.652000e-02	2.617044e-05	2.506958e-02	5.547419e-01	1.197513e-03	9.541763e-02
HSPA1L	heat shock 70kDa protein 1-like	1927	7	0	4	11	1	0	1	13	13	11	1.358778e-02	1.410000e-02	3.455000e-01	7.648154e-05	3.398755e-01	9.872721e-01	1.211766e-03	9.613168e-02
PABPN1	poly(A) binding protein, nuclear 1	953	4	0	0	5	0	0	0	5	5	3	7.649782e-02	1.500000e-03	9.428000e-01	1.085634e-05	9.412078e-01	2.768939e-01	1.224974e-03	9.675699e-02
ALOX15	arachidonate 15-lipoxygenase	2111	2	0	0	13	2	0	0	15	15	14	3.649581e-04	2.920000e-01	6.950000e-01	4.854152e-02	6.863051e-01	6.797615e-01	1.295832e-03	1.019107e-01
OR2B2	olfactory receptor, family 2, subfamily B, member 2	1074	0	0	1	9	0	0	0	9	9	7	9.362644e-02	2.700000e-03	3.826000e-01	7.198213e-05	3.805332e-01	9.763281e-01	1.302870e-03	1.020225e-01
PELP1	proline, glutamate and leucine rich protein 1	4037	9	1	8	6	0	0	1	7	7	5	9.991734e-01	1.400000e-04	2.254700e-01	2.141745e-06	2.242371e-01	2.725117e-01	1.381315e-03	1.075469e-01
WDFY1	WD repeat and FYVE domain containing 1	1277	0	0	0	5	0	2	1	8	8	7	1.594643e-03	2.220000e-01	1.660000e-01	2.166263e-02	1.885133e-01	1.934375e-01	1.385257e-03	1.075469e-01
INPP5B	inositol polyphosphate-5-phosphatase, 75kDa	3257	10	1	0	5	1	0	0	6	6	5	3.353718e-01	1.480000e-02	1.257500e-02	4.590424e-03	1.201152e-02	8.613701e-01	1.404796e-03	1.085997e-01
RANGAP1	Ran GTPase activating protein 1	1908	22	1	1	5	0	0	5	10	9	8	1.233958e-01	7.333333e-04	9.972667e-01	2.287563e-05	9.970692e-01	6.356433e-01	1.417442e-03	1.091130e-01
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	788	0	12	33	79	1	0	2	82	40	68	2.971157e-02	4.060000e-02	1.680000e-02	8.306566e-05	1.624526e-02	9.988009e-01	1.536332e-03	1.177660e-01
DEFA5	defensin, alpha 5, Paneth cell-specific	289	105	0	0	3	0	0	0	3	3	2	1.588887e-01	3.227500e-02	1.425000e-03	1.021561e-02	1.339741e-03	3.347169e-01	1.548737e-03	1.182181e-01
WHSC1	Wolf-Hirschhorn syndrome candidate 1	4493	1	3	5	14	2	1	1	18	18	16	3.642751e-02	1.430000e-02	7.990000e-02	4.010617e-05	7.940048e-02	4.913057e-01	1.560910e-03	1.183490e-01
SF3B1	splicing factor 3b, subunit 1, 155kDa	4081	5	1	4	14	1	0	1	16	16	13	4.282009e-01	1.500000e-03	4.010000e-02	3.341293e-05	3.820424e-02	9.521496e-01	1.563482e-03	1.183490e-01
ATN1	atrophin 1	3605	29	0	7	4	0	0	4	8	8	5	8.164804e-01	4.000000e-04	8.480000e-02	1.487841e-09	8.316347e-02	2.837237e-01	1.587229e-03	1.196481e-01
IRF1	interferon regulatory factor 1	1014	4	1	4	8	2	1	3	14	12	14	2.463371e-03	1	1.600000e-02	1	1.218020e-02	3.892365e-01	1.602478e-03	1.202068e-01
SORBS3	sorbin and SH3 domain containing 3	2224	1	1	1	8	0	3	2	13	12	11	1.126977e-02	9.100000e-03	9.637000e-01	2.921225e-02	9.682438e-01	2.904817e-01	1.607874e-03	1.202068e-01
MEF2C	myocyte enhancer factor 2C	1624	13	0	2	15	0	0	0	15	13	12	1.930480e-01	6.333333e-04	4.256333e-01	1.074104e-04	4.166856e-01	6.487844e-01	1.622166e-03	1.205426e-01
SASH3	SAM and SH3 domain containing 3	1171	15	0	1	5	0	0	0	5	5	4	3.530683e-01	4.250000e-04	4.353500e-01	8.485318e-03	4.365661e-01	8.790195e-03	1.625637e-03	1.205426e-01
SFXN3	sideroflexin 3	1018	19	3	1	3	0	0	3	6	6	4	8.371713e-02	1.900000e-03	9.871000e-01	1.910608e-05	9.862833e-01	2.196927e-01	1.695847e-03	1.252376e-01
C11orf35	chromosome 11 open reading frame 35	1957	32	0	2	9	0	2	0	11	11	10	2.357697e-01	6.475000e-03	3.515000e-02	2.770605e-02	3.516747e-02	2.560314e-03	1.704675e-03	1.253799e-01
NEK5	NIMA (never in mitosis gene a)-related kinase 5	2203	6	1	0	12	0	2	1	15	15	15	4.482273e-04	1	1.160000e-01	1	1.299143e-01	4.036697e-01	1.737539e-03	1.272817e-01
HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	8291	5	5	15	15	0	0	1	16	13	12	9.996548e-01	2.222222e-04	5.523000e-01	1.250740e-09	5.521875e-01	9.915335e-01	1.902851e-03	1.388317e-01
RSL1D1	ribosomal L1 domain containing 1	1505	4	1	4	8	0	0	0	8	8	7	5.125118e-01	5.570000e-02	4.571429e-04	1.841449e-02	4.719120e-04	2.193928e-01	1.946003e-03	1.414121e-01
FAM65B	family with sequence similarity 65, member B	3542	3	2	1	7	0	0	0	7	7	5	9.452197e-01	1.000000e-04	6.123900e-01	5.898308e-03	6.128315e-01	6.454692e-01	1.970980e-03	1.424295e-01
MUC6	mucin 6, oligomeric mucus/gel-forming	7448	1	4	14	25	1	0	6	32	30	29	8.687627e-01	6.871000e-02	1.700000e-04	6.603878e-08	2.097510e-04	7.716409e-01	1.975682e-03	1.424295e-01
